SHOP_WEEK;SHOP_DATE;SHOP_WEEKDAY;SHOP_HOUR;QUANTITY;PROD_CODE;PROD_CODE_10;PROD_CODE_20;PROD_CODE_30;PROD_CODE_40;CUST_CODE;seg_1;seg_2;BASKET_ID;BASKET_SIZE;BASKET_PRICE_SENSITIVITY;BASKET_DOMINANT_MISSION;STORE_CODE;STORE_FORMAT;STORE_REGION;SPEND;BASKET_TYPE;SHOP_HOUR_GROUP
200646;2007-01-09;Tuesday;20;3;PRD0903542;CL00151;DEP00052;G00015;D00003;CUST0000155140;AZ;BU;994104000251080;L;LA;Mixed;STORE02829;LS;N02;1,71;Top Up;Night
200804;2008-03-18;Tuesday;8;1;PRD0904499;CL00020;DEP00005;G00003;D00001;;;;994110200027489;M;MM;Fresh;STORE01643;MS;S01;0,63;Small Shop;Afternoon
200747;2008-01-16;Wednesday;21;1;PRD0903917;CL00123;DEP00044;G00012;D00003;CUST0000715078;CT;DI;994109300598936;L;MM;Fresh;STORE02011;MS;W02;2,03;Top Up;Night
200719;2007-07-05;Thursday;21;1;PRD0902675;CL00073;DEP00021;G00007;D00002;;;;994106500081531;M;MM;Fresh;STORE00793;LS;N03;1,16;Small Shop;Night
200714;2007-05-29;Tuesday;11;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000859779;CT;FN;994106000712143;M;MM;Mixed;STORE02443;LS;E01;0,86;Top Up;Afternoon
200728;2007-09-09;Sunday;20;1;PRD0900380;CL00110;DEP00039;G00010;D00003;CUST0000660935;BG;BU;994107400605680;M;LA;Mixed;STORE00224;MS;W02;0,11;Top Up;Night
200808;2008-04-20;Sunday;14;3;PRD0901192;CL00105;DEP00036;G00010;D00003;CUST0000743885;CT;CZ;994110600650098;M;LA;Grocery;STORE00289;LS;S03;0,96;Small Shop;Evening
200805;2008-03-25;Tuesday;14;4;PRD0904743;CL00070;DEP00020;G00007;D00002;CUST0000083871;AZ;DI;994110300217968;L;MM;Mixed;STORE01727;SS;N02;0,92;Top Up;Evening
200750;2008-02-06;Wednesday;21;1;PRD0903639;CL00088;DEP00025;G00008;D00002;CUST0000920456;CT;DI;994109600755262;L;LA;Fresh;STORE01083;SS;S03;0,68;Full Shop;Night
200638;2006-11-15;Wednesday;21;1;PRD0900310;CL00159;DEP00054;G00016;D00003;;;;994103200150222;M;MM;Grocery;STORE02170;SS;N03;1,07;Small Shop;Night
200645;2007-01-05;Friday;20;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000611224;CT;BU;994103900480720;L;MM;Mixed;STORE02060;MS;S03;0,54;Full Shop;Night
200737;2007-11-05;Monday;17;3;PRD0903211;CL00154;DEP00052;G00015;D00003;CUST0000965474;CT;EQ;994108300797405;L;LA;Grocery;STORE01272;MS;E02;0,42;Top Up;Evening
200641;2006-12-07;Thursday;10;1;PRD0902598;CL00199;DEP00067;G00021;D00005;CUST0000054008;BG;FN;994103500189214;M;UM;Mixed;STORE01035;LS;E01;1,87;Top Up;Afternoon
200819;2008-07-03;Thursday;19;1;PRD0900653;CL00046;DEP00012;G00004;D00002;CUST0000527253;AZ;CZ;994111700510293;L;LA;Mixed;STORE01534;MS;W02;1,18;Full Shop;Night
200718;2007-06-29;Friday;11;1;PRD0904028;CL00207;DEP00069;G00022;D00005;CUST0000447726;CT;;994106400465698;M;MM;Fresh;STORE01181;SS;S03;1,66;Top Up;Afternoon
200728;2007-09-06;Thursday;15;1;PRD0903012;CL00051;DEP00013;G00005;D00002;CUST0000671369;CT;BU;994107400612713;L;MM;Fresh;STORE01454;LS;N01;1,38;Full Shop;Evening
200622;2006-07-24;Monday;15;1;PRD0900159;CL00029;DEP00008;G00004;D00002;CUST0000790761;CT;BU;994101600679838;L;UM;Fresh;STORE00357;MS;W01;1,83;Top Up;Evening
200811;2008-05-11;Sunday;12;1;PRD0901990;CL00051;DEP00013;G00005;D00002;CUST0000830472;AZ;;994110900707593;L;UM;Fresh;STORE00180;LS;E03;5,41;Top Up;Afternoon
200734;2007-10-16;Tuesday;9;1;PRD0903774;CL00140;DEP00049;G00014;D00003;CUST0000239311;AZ;DI;994108000319026;L;UM;Grocery;STORE01229;LS;S01;2,14;Full Shop;Afternoon
200802;2008-03-09;Sunday;8;3;PRD0900882;CL00069;DEP00020;G00007;D00002;CUST0000297815;CT;EQ;994110000367167;L;LA;Fresh;STORE01774;MS;W03;1,62;Top Up;Afternoon
200720;2007-07-13;Friday;11;1;PRD0904652;CL00058;DEP00016;G00006;D00002;CUST0000385662;AZ;BU;994106600427065;M;UM;Fresh;STORE00210;MS;N01;4,91;Top Up;Afternoon
200731;2007-09-30;Sunday;20;3;PRD0902336;CL00098;DEP00031;G00008;D00002;;;;994107700005411;M;MM;Fresh;STORE00278;LS;S02;6,9;Small Shop;Night
200622;2006-07-28;Friday;17;1;PRD0900887;CL00111;DEP00039;G00010;D00003;CUST0000647058;CT;DI;994101600589082;L;MM;Mixed;STORE02007;MS;E02;2,68;Top Up;Evening
200715;2007-06-04;Monday;17;1;PRD0901985;CL00083;DEP00023;G00007;D00002;;;;994106100062411;M;MM;Fresh;STORE01246;LS;S02;6,52;Small Shop;Evening
200645;2007-01-03;Wednesday;20;1;PRD0900385;CL00036;DEP00009;G00004;D00002;CUST0000024514;BG;BU;994103900155829;L;UM;Fresh;STORE00840;LS;N02;0,8;Full Shop;Night
200747;2008-01-14;Monday;18;1;PRD0902957;CL00198;DEP00067;G00021;D00005;;;;994109300099385;L;MM;Mixed;STORE02786;SS;E03;1,13;Full Shop;Evening
200721;2007-07-21;Saturday;8;3;PRD0904160;CL00161;DEP00054;G00016;D00003;CUST0000803496;CT;DI;994106700698760;L;MM;Fresh;STORE00604;XLS;N03;6,09;Full Shop;Afternoon
200642;2006-12-17;Sunday;15;1;PRD0903081;CL00104;DEP00036;G00010;D00003;CUST0000643939;CT;DI;994103600577408;L;MM;Fresh;STORE02357;LS;W02;1,81;Full Shop;Evening
200633;2006-10-09;Monday;20;1;PRD0900845;CL00207;DEP00069;G00022;D00005;;;;994102700067785;L;MM;Fresh;STORE00202;LS;W03;0,12;Top Up;Night
200615;2006-06-10;Saturday;17;1;PRD0904025;CL00067;DEP00019;G00007;D00002;;;;994100900011420;L;LA;Fresh;STORE02766;LS;N02;2,69;Top Up;Evening
200627;2006-08-28;Monday;18;1;PRD0903714;CL00201;DEP00067;G00021;D00005;CUST0000144663;CT;DI;994102100253375;L;LA;Fresh;STORE01388;SS;W01;2,47;Top Up;Evening
200648;2007-01-26;Friday;18;3;PRD0900149;CL00025;DEP00008;G00004;D00002;CUST0000531790;CT;BU;994104200492830;L;MM;Fresh;STORE01990;LS;E03;0,75;Top Up;Evening
200728;2007-09-05;Wednesday;21;1;PRD0902560;CL00002;DEP00001;G00001;D00001;CUST0000243410;CT;AT;994107400331337;L;MM;Fresh;STORE01392;LS;N03;0,9;Full Shop;Night
200706;2007-04-08;Sunday;21;3;PRD0901561;CL00150;DEP00052;G00015;D00003;;;;994105200032274;M;MM;Grocery;STORE01443;SS;E02;2,91;Small Shop;Night
200627;2006-08-30;Wednesday;10;1;PRD0904358;CL00063;DEP00019;G00007;D00002;CUST0000737845;BG;CZ;994102100623307;L;MM;Mixed;STORE02254;LS;S02;1,54;Top Up;Afternoon
200643;2006-12-20;Wednesday;19;3;PRD0901896;CL00159;DEP00054;G00016;D00003;;;;994103700014886;L;MM;Grocery;STORE01093;SS;N02;5,64;Full Shop;Night
200749;2008-01-28;Monday;12;3;PRD0900907;CL00150;DEP00052;G00015;D00003;CUST0000924642;CT;AT;994109500751604;M;MM;Grocery;STORE01007;XLS;W01;2,94;Small Shop;Afternoon
200806;2008-04-02;Wednesday;8;1;PRD0902129;CL00072;DEP00021;G00007;D00002;CUST0000283547;CT;DI;994110400318661;L;MM;Fresh;STORE01637;LS;S03;3,02;Full Shop;Afternoon
200640;2006-11-30;Thursday;19;1;PRD0901368;CL00063;DEP00019;G00007;D00002;CUST0000277866;CT;BU;994103400339826;L;LA;Fresh;STORE00004;MS;E03;1,2;Full Shop;Night
200630;2006-09-18;Monday;19;1;PRD0901716;CL00096;DEP00030;G00008;D00002;CUST0000707429;CT;BU;994102400614491;S;MM;Mixed;STORE01093;SS;N02;1,33;Small Shop;Night
200629;2006-09-12;Tuesday;11;3;PRD0904230;CL00070;DEP00020;G00007;D00002;CUST0000308202;AZ;EQ;994102300358816;L;LA;Fresh;STORE01051;MS;S02;1,35;Full Shop;Afternoon
200711;2007-05-08;Tuesday;14;1;PRD0903099;CL00039;DEP00010;G00004;D00002;CUST0000353395;CT;;994105700393124;M;MM;Fresh;STORE00006;LS;S01;0,67;Top Up;Evening
200804;2008-03-22;Saturday;10;1;PRD0902163;CL00108;DEP00037;G00010;D00003;CUST0000012620;CT;BU;994110200169514;L;MM;Fresh;STORE02280;XLS;N01;2,88;Full Shop;Afternoon
200727;2007-09-01;Saturday;21;1;PRD0900865;CL00163;DEP00055;G00016;D00003;CUST0000270580;AZ;CZ;994107300348329;L;MM;Mixed;STORE02644;LS;N02;0,15;Top Up;Night
200748;2008-01-25;Friday;19;1;PRD0900563;CL00041;DEP00011;G00004;D00002;CUST0000945205;CT;EQ;994109400751690;L;MM;Fresh;STORE02303;XLS;E03;0,77;Top Up;Night
200802;2008-03-06;Thursday;8;1;PRD0901887;CL00063;DEP00019;G00007;D00002;CUST0000796921;CT;CZ;994110000696371;L;MM;Fresh;STORE00276;LS;W01;0,86;Top Up;Afternoon
200626;2006-08-27;Sunday;17;1;PRD0903596;CL00096;DEP00030;G00008;D00002;CUST0000489603;AZ;DI;994102000469325;L;LA;Fresh;STORE01350;MS;W03;1,44;Full Shop;Evening
200806;2008-04-06;Sunday;15;1;PRD0902322;CL00063;DEP00019;G00007;D00002;CUST0000966238;AZ;AT;994110400721916;M;LA;Fresh;STORE01978;LS;N02;0,31;Small Shop;Evening
200816;2008-06-11;Wednesday;18;1;PRD0902029;CL00031;DEP00008;G00004;D00002;CUST0000937326;CT;BU;994111400776824;M;LA;Fresh;STORE02677;MS;E02;1,0;Small Shop;Evening
200619;2006-07-04;Tuesday;8;6;PRD0904962;CL00078;DEP00022;G00007;D00002;;;;994101300097949;L;UM;Fresh;STORE01113;LS;W02;12,54;Top Up;Afternoon
200625;2006-08-16;Wednesday;15;1;PRD0901084;CL00039;DEP00010;G00004;D00002;CUST0000082307;BG;AT;994101900219898;L;UM;Grocery;STORE01528;LS;W03;0,8;Full Shop;Evening
200706;2007-04-08;Sunday;11;3;PRD0903665;CL00103;DEP00035;G00010;D00003;CUST0000454142;CT;FN;994105200454328;L;LA;Grocery;STORE00002;LS;W01;0,54;Top Up;Afternoon
200645;2007-01-07;Sunday;17;1;PRD0902748;CL00201;DEP00067;G00021;D00005;CUST0000425730;BG;BU;994103900377798;L;UM;Mixed;STORE02653;LS;W02;3,21;Top Up;Evening
200812;2008-05-14;Wednesday;13;3;PRD0902703;CL00050;DEP00013;G00005;D00002;;;;994111000014441;M;MM;Fresh;STORE02355;LS;N02;8,64;Top Up;Evening
200746;2008-01-07;Monday;19;3;PRD0902593;CL00079;DEP00022;G00007;D00002;CUST0000539606;CT;;994109200493427;M;MM;Fresh;STORE00401;LS;S01;4,23;Small Shop;Night
200638;2006-11-18;Saturday;11;1;PRD0901276;CL00002;DEP00001;G00001;D00001;CUST0000960487;AZ;DI;994103200773561;L;MM;Fresh;STORE02283;LS;W01;0,81;Full Shop;Afternoon
200628;2006-09-06;Wednesday;19;1;PRD0904828;CL00067;DEP00019;G00007;D00002;CUST0000424786;CT;AT;994102200435167;L;LA;Mixed;STORE00107;LS;N01;1,77;Top Up;Night
200618;2006-06-28;Wednesday;19;3;PRD0903377;CL00086;DEP00024;G00007;D00002;CUST0000338072;BG;CZ;994101200385333;L;UM;Mixed;STORE01955;MS;W03;11,31;Full Shop;Night
200752;2008-02-24;Sunday;13;1;PRD0901423;CL00249;DEP00089;G00030;D00009;CUST0000769896;AZ;DI;994109800671358;M;MM;Grocery;STORE01207;LS;S01;0,32;Small Shop;Evening
200632;2006-10-06;Friday;18;1;PRD0900652;CL00050;DEP00013;G00005;D00002;CUST0000665567;AZ;BU;994102600584804;L;LA;Mixed;STORE00531;LS;S03;2,31;Full Shop;Evening
200721;2007-07-18;Wednesday;12;3;PRD0903838;CL00207;DEP00069;G00022;D00005;CUST0000063629;CT;DI;994106700215656;M;UM;Nonfood;STORE02899;XLS;N03;3,0;Small Shop;Afternoon
200624;2006-08-08;Tuesday;15;1;PRD0902153;CL00213;DEP00070;G00022;D00005;CUST0000385668;CT;BU;994101800406122;L;LA;Mixed;STORE00868;MS;N01;1,08;Full Shop;Evening
200806;2008-04-01;Tuesday;13;1;PRD0904257;CL00041;DEP00011;G00004;D00002;CUST0000597888;CT;BU;994110400503457;L;MM;Fresh;STORE01069;MS;E01;1,29;Top Up;Evening
200703;2007-03-16;Friday;14;1;PRD0901330;CL00075;DEP00022;G00007;D00002;CUST0000451184;AZ;FN;994104900463562;M;LA;Grocery;STORE02653;LS;W02;2,31;Small Shop;Evening
200745;2008-01-01;Tuesday;15;1;PRD0902316;CL00201;DEP00067;G00021;D00005;;;;994109100034171;L;UM;Mixed;STORE00343;XLS;W02;3,13;Top Up;Evening
200703;2007-03-14;Wednesday;17;1;PRD0903317;CL00002;DEP00001;G00001;D00001;CUST0000959297;CT;FN;994104900801777;M;UM;Grocery;STORE02492;LS;S03;0,84;Top Up;Evening
200717;2007-06-23;Saturday;14;1;PRD0901084;CL00039;DEP00010;G00004;D00002;CUST0000631689;AZ;DI;994106300580401;L;MM;Mixed;STORE01346;LS;N02;0,8;Full Shop;Evening
200614;2006-06-03;Saturday;19;1;PRD0903083;CL00049;DEP00012;G00004;D00002;CUST0000544125;BG;;994100800501498;M;UM;Fresh;STORE00296;LS;S03;0,72;Top Up;Night
200616;2006-06-15;Thursday;21;1;PRD0904358;CL00063;DEP00019;G00007;D00002;;;;994101000057366;L;LA;Fresh;STORE02280;XLS;N01;1,54;Top Up;Night
200619;2006-07-06;Thursday;20;1;PRD0903514;CL00073;DEP00021;G00007;D00002;CUST0000728565;AZ;;994101300623820;M;LA;Fresh;STORE02797;LS;S03;0,61;Small Shop;Night
200713;2007-05-25;Friday;17;1;PRD0902452;CL00067;DEP00019;G00007;D00002;CUST0000111234;CT;FN;994105900245258;M;MM;Fresh;STORE02362;LS;S01;1,87;Top Up;Evening
200635;2006-10-28;Saturday;13;1;PRD0901583;CL00067;DEP00019;G00007;D00002;;;;994102900110142;M;UM;Fresh;STORE01266;LS;S03;2,12;Small Shop;Evening
200611;2006-05-12;Friday;15;3;PRD0900121;CL00063;DEP00019;G00007;D00002;;;;994100500064213;L;UM;Fresh;STORE01948;LS;E03;2,94;Top Up;Evening
200806;2008-04-06;Sunday;20;3;PRD0902221;CL00155;DEP00053;G00016;D00003;CUST0000258097;CT;EQ;994110400303774;L;LA;Mixed;STORE00235;MS;E02;2,34;Full Shop;Night
200750;2008-02-05;Tuesday;10;8;PRD0904158;CL00070;DEP00020;G00007;D00002;CUST0000120874;AZ;DI;994109600239787;L;MM;Fresh;STORE00560;LS;W03;3,44;Full Shop;Afternoon
200634;2006-10-21;Saturday;8;1;PRD0903845;CL00079;DEP00022;G00007;D00002;;;;994102800036089;M;UM;Mixed;STORE02746;LS;N02;1,0;Top Up;Afternoon
200814;2008-05-31;Saturday;18;4;PRD0904945;CL00001;DEP00001;G00001;D00001;CUST0000492626;AZ;BU;994111200488249;L;LA;Mixed;STORE01125;MS;S02;5,0;Full Shop;Evening
200706;2007-04-03;Tuesday;13;1;PRD0900830;CL00043;DEP00011;G00004;D00002;;;;994105200085527;L;MM;Fresh;STORE02053;LS;N02;0,97;Full Shop;Evening
200747;2008-01-18;Friday;11;3;PRD0902428;CL00222;DEP00076;G00023;D00005;CUST0000861501;CT;EQ;994109300689501;M;UM;Grocery;STORE00471;LS;S01;0,39;Small Shop;Afternoon
200740;2007-11-27;Tuesday;21;1;PRD0900579;CL00197;DEP00067;G00021;D00005;CUST0000009271;AZ;BU;994108600168082;L;LA;Mixed;STORE01741;LS;S02;2,03;Full Shop;Night
200817;2008-06-18;Wednesday;20;3;PRD0902662;CL00164;DEP00055;G00016;D00003;CUST0000400078;CT;BU;994111500428048;M;MM;Grocery;STORE01217;LS;S01;1,68;Small Shop;Night
200739;2007-11-21;Wednesday;20;1;PRD0901948;CL00023;DEP00008;G00004;D00002;CUST0000485110;CT;AT;994108500482498;L;MM;Fresh;STORE02268;MS;N03;3,04;Full Shop;Night
200727;2007-09-01;Saturday;17;1;PRD0901581;CL00134;DEP00047;G00013;D00003;CUST0000605802;AZ;AT;994107300567417;L;LA;Mixed;STORE00996;LS;N02;0,36;Top Up;Evening
200709;2007-04-29;Sunday;15;1;PRD0904388;CL00160;DEP00054;G00016;D00003;;;;994105500079256;L;MM;Grocery;STORE00422;MS;N03;0,41;Top Up;Evening
200632;2006-10-07;Saturday;12;1;PRD0903514;CL00073;DEP00021;G00007;D00002;CUST0000531614;AZ;DI;994102600499689;L;LA;Fresh;STORE02758;LS;W03;0,61;Full Shop;Afternoon
200617;2006-06-23;Friday;10;1;PRD0900494;CL00023;DEP00008;G00004;D00002;CUST0000645733;CT;FN;994101100570149;M;UM;Fresh;STORE00317;MS;W01;0,84;Small Shop;Afternoon
200716;2007-06-11;Monday;15;1;PRD0902168;CL00154;DEP00052;G00015;D00003;CUST0000985189;CT;BU;994106200821187;M;MM;Grocery;STORE02648;LS;N03;0,62;Small Shop;Evening
200819;2008-06-30;Monday;8;1;PRD0900333;CL00206;DEP00069;G00022;D00005;CUST0000771994;CT;BU;994111700669774;L;MM;Mixed;STORE01392;LS;N03;1,63;Full Shop;Afternoon
200816;2008-06-11;Wednesday;15;1;PRD0902029;CL00031;DEP00008;G00004;D00002;CUST0000859998;AZ;DI;994111400726035;L;LA;Mixed;STORE00502;LS;S03;1,0;Full Shop;Evening
200740;2007-11-26;Monday;17;1;PRD0902442;CL00087;DEP00025;G00008;D00002;CUST0000049306;CT;EQ;994108600194748;L;MM;Mixed;STORE00535;LS;E03;0,71;Top Up;Evening
200607;2006-04-10;Monday;12;1;PRD0903052;CL00031;DEP00008;G00004;D00002;CUST0000594683;CT;CZ;994100000000000;L;MM;Fresh;STORE00398;LS;N03;1,95;Full Shop;Afternoon
200625;2006-08-18;Friday;15;1;PRD0904202;CL00199;DEP00067;G00021;D00005;CUST0000964221;CT;BU;994101900768984;L;MM;Fresh;STORE00502;LS;S03;0,31;Full Shop;Evening
200639;2006-11-23;Thursday;13;1;PRD0904976;CL00040;DEP00010;G00004;D00002;CUST0000809395;BG;DI;994103300680982;L;UM;Mixed;STORE02472;LS;S01;1,49;Full Shop;Evening
200645;2007-01-01;Monday;13;1;PRD0902691;CL00159;DEP00054;G00016;D00003;;;;994103900085899;L;MM;Fresh;STORE02332;SS;W01;0,64;Full Shop;Evening
200712;2007-05-17;Thursday;21;3;PRD0900564;CL00152;DEP00052;G00015;D00003;;;;994105800103731;M;UM;Grocery;STORE00752;LS;S02;2,97;Small Shop;Night
200728;2007-09-07;Friday;20;1;PRD0901549;CL00034;DEP00009;G00004;D00002;;;;994107400077859;M;UM;Nonfood;STORE01974;LS;N01;0,93;Small Shop;Night
200607;2006-04-11;Tuesday;16;1;PRD0904465;CL00212;DEP00070;G00022;D00005;CUST0000269423;BG;CZ;994100000000000;L;UM;Mixed;STORE02539;SS;N03;1,43;Full Shop;Evening
200643;2006-12-18;Monday;17;1;PRD0904811;CL00147;DEP00051;G00015;D00003;CUST0000124694;AZ;EQ;994103700287504;L;MM;Mixed;STORE02464;LS;S02;1,29;Full Shop;Evening
200645;2007-01-05;Friday;10;1;PRD0901839;CL00074;DEP00021;G00007;D00002;CUST0000607787;CT;DI;994103900478854;L;MM;Fresh;STORE00379;LS;N03;1,73;Top Up;Afternoon
200643;2006-12-22;Friday;13;1;PRD0902914;CL00128;DEP00046;G00013;D00003;;;;994103700096856;L;LA;Mixed;STORE00342;MS;W01;0,65;Full Shop;Evening
200721;2007-07-21;Saturday;20;3;PRD0902496;CL00135;DEP00048;G00013;D00003;;;;994106700075991;M;MM;Grocery;STORE01338;LS;N02;0,72;Small Shop;Night
200644;2006-12-27;Wednesday;11;1;PRD0902153;CL00213;DEP00070;G00022;D00005;CUST0000146588;CT;DI;994103800181868;L;MM;Mixed;STORE00025;XLS;S02;1,08;Full Shop;Afternoon
200644;2006-12-28;Thursday;16;1;PRD0903469;CL00002;DEP00001;G00001;D00001;CUST0000110063;BG;CZ;994103800165874;L;UM;Fresh;STORE00839;LS;W01;1,29;Top Up;Evening
200629;2006-09-16;Saturday;16;1;PRD0903267;CL00072;DEP00021;G00007;D00002;CUST0000641169;CT;EQ;994102300568396;L;MM;Fresh;STORE01441;LS;E03;1,85;Top Up;Evening
200716;2007-06-15;Friday;21;1;PRD0902181;CL00049;DEP00012;G00004;D00002;CUST0000687827;BG;BU;994106200623714;L;MM;Mixed;STORE00222;LS;N01;0,67;Full Shop;Night
200705;2007-04-01;Sunday;15;1;PRD0903608;CL00236;DEP00084;G00028;D00008;CUST0000082307;BG;AT;994105100219051;L;MM;Fresh;STORE01528;LS;W03;5,62;Full Shop;Evening
200727;2007-08-30;Thursday;18;1;PRD0903801;CL00102;DEP00034;G00010;D00003;CUST0000243541;BG;;994107300331065;M;MM;Fresh;STORE01651;LS;S01;1,03;Top Up;Evening
200621;2006-07-22;Saturday;14;1;PRD0901383;CL00044;DEP00011;G00004;D00002;CUST0000678031;CT;BU;994101500622879;L;MM;Fresh;STORE02543;LS;E01;0,4;Top Up;Evening
200703;2007-03-18;Sunday;15;1;PRD0901925;CL00140;DEP00049;G00014;D00003;;;;994104900120184;L;LA;Mixed;STORE02450;LS;N02;1,24;Full Shop;Evening
200637;2006-11-08;Wednesday;16;3;PRD0904105;CL00166;DEP00055;G00016;D00003;CUST0000374304;CT;BU;994103100396663;L;UM;Mixed;STORE01947;LS;E01;0,03;Top Up;Evening
200746;2008-01-08;Tuesday;10;3;PRD0904957;CL00227;DEP00079;G00025;D00006;CUST0000236694;CT;;994109200305581;L;MM;Fresh;STORE02443;LS;E01;2,88;Top Up;Afternoon
200804;2008-03-18;Tuesday;18;1;PRD0904249;CL00103;DEP00035;G00010;D00003;CUST0000149201;AZ;DI;994110200255956;L;LA;Mixed;STORE00979;LS;E03;0,23;Full Shop;Evening
200650;2007-02-11;Sunday;13;1;PRD0900811;CL00157;DEP00053;G00016;D00003;CUST0000611114;CT;BU;994104400551038;L;MM;Grocery;STORE00793;LS;N03;0,81;Full Shop;Evening
200815;2008-06-03;Tuesday;19;1;PRD0902201;CL00070;DEP00020;G00007;D00002;CUST0000075778;BG;BU;994111300217668;L;MM;Mixed;STORE00317;MS;W01;0,38;Top Up;Night
200612;2006-05-21;Sunday;12;1;PRD0900121;CL00063;DEP00019;G00007;D00002;CUST0000400005;AZ;CZ;994100600409772;M;LA;Mixed;STORE00051;MS;W02;0,98;Top Up;Afternoon
200704;2007-03-23;Friday;10;1;PRD0903540;CL00096;DEP00030;G00008;D00002;CUST0000830437;AZ;FN;994105000698434;M;LA;Fresh;STORE02355;LS;N02;1,27;Top Up;Afternoon
200819;2008-06-30;Monday;14;1;PRD0900774;CL00155;DEP00053;G00016;D00003;CUST0000605809;CT;EQ;994111700561207;L;MM;Mixed;STORE01458;LS;N03;1,28;Full Shop;Evening
200738;2007-11-13;Tuesday;11;1;PRD0900239;CL00023;DEP00008;G00004;D00002;CUST0000732558;AZ;BU;994108400646221;L;LA;Mixed;STORE00708;LS;W02;0,78;Top Up;Afternoon
200801;2008-02-25;Monday;15;1;PRD0904344;CL00087;DEP00025;G00008;D00002;CUST0000654246;BG;BU;994109900595459;L;MM;Mixed;STORE00500;LS;N02;1,4;Full Shop;Evening
200622;2006-07-25;Tuesday;12;1;PRD0904567;CL00025;DEP00008;G00004;D00002;;;;994101600066550;M;UM;Mixed;STORE01645;LS;E01;2,22;Top Up;Afternoon
200745;2007-12-31;Monday;17;1;PRD0904039;CL00103;DEP00035;G00010;D00003;CUST0000550295;BG;BU;994109100465332;L;UM;Mixed;STORE00992;LS;N02;2,08;Full Shop;Evening
200639;2006-11-25;Saturday;13;1;PRD0904182;CL00008;DEP00003;G00002;D00001;CUST0000853279;AZ;DI;994103300709495;L;MM;Fresh;STORE00468;MS;S03;3,32;Full Shop;Evening
200638;2006-11-13;Monday;21;1;PRD0904031;CL00166;DEP00055;G00016;D00003;CUST0000692639;BG;DI;994103200601442;S;MM;Grocery;STORE01990;LS;E03;0,01;Small Shop;Night
200613;2006-05-24;Wednesday;16;1;PRD0903810;CL00096;DEP00030;G00008;D00002;CUST0000963263;CT;;994100700763487;L;MM;Fresh;STORE02676;MS;S01;2,23;Full Shop;Evening
200628;2006-09-05;Tuesday;13;1;PRD0900116;CL00205;DEP00069;G00022;D00005;CUST0000963033;BG;DI;994102200780348;L;UM;Mixed;STORE01030;LS;E03;0,12;Full Shop;Evening
200627;2006-09-02;Saturday;19;1;PRD0904522;CL00207;DEP00069;G00022;D00005;CUST0000926702;AZ;BU;994102100741948;L;LA;Fresh;STORE01342;LS;N02;0,12;Full Shop;Night
200805;2008-03-28;Friday;21;1;PRD0901265;CL00030;DEP00008;G00004;D00002;;;;994110300078637;S;MM;Mixed;STORE00839;LS;W01;2,07;Small Shop;Night
200630;2006-09-21;Thursday;16;1;PRD0900264;CL00155;DEP00053;G00016;D00003;CUST0000213770;CT;DI;994102400301993;M;MM;Fresh;STORE01631;MS;W03;0,08;Top Up;Evening
200609;2006-04-27;Thursday;14;1;PRD0901265;CL00030;DEP00008;G00004;D00002;CUST0000903597;AZ;;994100300724200;L;LA;Fresh;STORE00207;MS;W03;2,9;Full Shop;Evening
200733;2007-10-11;Thursday;13;1;PRD0900462;CL00067;DEP00019;G00007;D00002;CUST0000160899;BG;EQ;994107900271012;L;MM;Fresh;STORE01443;SS;E02;2,23;Top Up;Evening
200814;2008-06-01;Sunday;12;6;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000747677;AZ;FN;994111200654263;L;MM;Fresh;STORE00696;XLS;E03;0,06;Top Up;Afternoon
200651;2007-02-13;Tuesday;14;1;PRD0902723;CL00155;DEP00053;G00016;D00003;CUST0000771552;CT;CZ;994104500663403;L;MM;Fresh;STORE01507;MS;E03;1,49;Full Shop;Evening
200617;2006-06-24;Saturday;15;1;PRD0902423;CL00031;DEP00008;G00004;D00002;CUST0000124483;AZ;DI;994101100243586;L;LA;Grocery;STORE00027;LS;W02;1,87;Full Shop;Evening
200803;2008-03-15;Saturday;14;1;PRD0903867;CL00023;DEP00008;G00004;D00002;;;;994110100003405;L;MM;Fresh;STORE00779;SS;W02;1,93;Top Up;Evening
200750;2008-02-10;Sunday;19;7;PRD0903678;CL00222;DEP00076;G00023;D00005;CUST0000077397;AZ;AT;994109600211622;L;LA;Mixed;STORE00694;LS;E01;0,07;Top Up;Night
200731;2007-09-27;Thursday;20;1;PRD0903514;CL00073;DEP00021;G00007;D00002;;;;994107700046907;L;MM;Mixed;STORE02245;LS;W02;0,61;Full Shop;Night
200638;2006-11-16;Thursday;12;1;PRD0903485;CL00219;DEP00073;G00023;D00005;;;;994103200078876;M;LA;Fresh;STORE01946;MS;S02;2,0;Top Up;Afternoon
200644;2006-12-27;Wednesday;15;1;PRD0903313;CL00201;DEP00067;G00021;D00005;CUST0000913270;AZ;CZ;994103800520034;M;MM;Fresh;STORE02543;LS;E01;4,41;Top Up;Evening
200701;2007-03-03;Saturday;21;1;PRD0900531;CL00026;DEP00008;G00004;D00002;CUST0000598882;BG;AT;994104700549249;M;UM;Fresh;STORE01978;LS;N02;1,17;Small Shop;Night
